CODE_SITE_ORIGINE;CODE_SITE_DESTINATION;COUT
D004;D457;11.31
D004;D460;11.31
D004;D462;11.31
D004;D509;11.31
D004;D700;11.31
D004;D725;11.31
D004;D737;11.31
D004;D226;11.31
D004;D204;11.63
D004;D213;11.63
D004;D218;11.63
D004;D300;11.63
D004;D304;11.63
D004;D306;11.63
D004;D617;11.63
D004;D648;11.63
D004;D705;11.63
D004;D711;11.63
D004;D736;11.63
D004;D740;11.63
D004;D507;12.19
D004;D524;12.19
D004;D670;12.19
D004;D703;12.19
D004;D302;12.57
D004;D716;12.57
D004;D719;12.57
D004;D722;12.57
D004;D303;12.78
D004;D309;12.78
D004;DSAIP;12.78
D004;D715;13.4
D004;D710;13.91
D004;D720;13.91
D004;D727;13.91
D004;D709;14.29
D004;D717;14.29
D004;D735;14.29
D004;D712;14.45
D004;D721;14.45
D004;D728;14.45
D004;D738;14.45
D004;D742;14.45
D004;D713;14.73
D004;D730;15.73
D004;D734;15.73
D004;D739;15.73
D005;D005;0
D005;D151;0
D005;D228;0
D005;D518;0
D005;D723;0
D005;D724;0
D005;D731;0
D005;D741;0
D005;D619;0
D005;AQ07;0
D005;D084;0
D005;D014;3.06
D005;D020;3.06
D005;D037;3.06
D005;D040;3.06
D005;D051;3.06
D005;D059;3.06
D005;D632;3.06
D005;D634;3.06
D005;D667;3.06
D005;D006;3.43
D005;D007;3.43
D005;D008;3.43
D005;D029;3.43
D005;D055;3.43
D005;D056;3.43
D005;D058;3.43
D005;D077;3.43
D005;D404;3.43
D005;D502;3.43
D005;D614;3.43
D005;D631;3.43
D005;D635;3.43
D005;D004;3.7
D005;D018;3.7
D005;D503;3.7
D005;D603;3.7
D005;D605;3.7
D005;D613;3.7
D005;D633;3.7
D005;D636;3.7
D005;D668;3.7
D005;D019;4.24
D005;D067;4.24
D005;D419;4.24
D005;D625;4.24
D005;D659;4.24
D005;D666;4.24
D005;D003;4.52
D005;D009;4.52
D005;D021;4.52
D005;D022;4.52
D005;D035;4.52
D005;D046;4.52
D005;D054;4.52
D005;D271;4.52
D005;D272;4.52
D005;D402;4.52
D005;D490;4.52
D005;D522;4.52
D005;D611;4.52
D005;D664;4.52
D005;D674;4.52
D005;D034;5.2
D005;D062;5.2
D005;D087;5.2
D005;D669;5.2
D005;D002;5.89
D005;D015;5.89
D005;D017;5.89
D005;D044;5.89
D005;D061;5.89
D005;D119;5.89
D005;D270;5.89
D005;D310;5.89
D005;D316;5.89
D005;D517;5.89
D005;D519;5.89
D005;D525;5.89
D005;D601;5.89
D005;D604;5.89
D005;D606;5.89
D005;D616;5.89
D005;D618;5.89
D005;D010;6.7
D005;D011;6.7
D005;D052;6.7
D005;D513;6.7
D005;D602;6.7
D005;D610;6.7
D005;D620;6.7
D005;D622;6.7
D005;D662;6.7
D005;D663;6.7
D005;D681;6.7
D005;D110;6.9
D005;D120;6.9
D005;D283;6.9
D005;D501;6.9
D005;D608;6.9
D005;D609;6.9
D005;D612;6.9
D005;D615;6.9
D005;D624;6.9
D005;D657;6.9
D005;D016;7.06
D005;D053;7.06
D005;D065;7.06
D005;D105;7.06
D005;D107;7.06
D005;D111;7.06
D005;D125;7.06
D005;D128;7.06
D005;D225;7.06
D005;D410;7.06
D005;D623;7.06
D005;D626;7.06
D005;D640;7.06
D005;D654;7.06
D005;D655;7.06
D005;D658;7.06
D005;D671;7.06
D005;D680;7.06
D005;D026;7.06
D005;D030;7.98
D005;D033;7.98
D005;D063;7.98
D005;D100;7.98
D005;D114;7.98
D005;D116;7.98
D005;D143;7.98
D005;D205;7.98
D005;D210;7.98
D005;D212;7.98
D005;D214;7.98
D005;D279;7.98
D005;D314;7.98
D005;D504;7.98
D005;D508;7.98
D005;D514;7.98
D005;D520;7.98
D005;D600;7.98
D005;D621;7.98
D005;D630;7.98
D005;D637;7.98
D005;D638;7.98
D005;D639;7.98
D005;D650;7.98
D005;D660;7.98
D005;D673;7.98
D005;D676;7.98
D005;D679;7.98
D005;D683;7.98
D005;D001;8.9
D005;D012;8.9
D005;D031;8.9
D005;D038;8.9
D005;D094;8.9
D005;D102;8.9
D005;D106;8.9
D005;D109;8.9
D005;D112;8.9
D005;D115;8.9
D005;D126;8.9
D005;D157;8.9
D005;D202;8.9
D005;D209;8.9
D005;D305;8.9
D005;D405;8.9
D005;D411;8.9
D005;D412;8.9
D005;D416;8.9
D005;D424;8.9
D005;D426;8.9
D005;D440;8.9
D005;D442;8.9
D005;D456;8.9
D005;D472;8.9
D005;D477;8.9
D005;D515;8.9
D005;D627;8.9
D005;D628;8.9
D005;D649;8.9
D005;D651;8.9
D005;D652;8.9
D005;D653;8.9
D005;D661;8.9
D005;D672;8.9
D005;D682;8.9
D005;D685;8.9
D005;D733;8.9
D005;D013;9.24
D005;D032;9.24
D005;D041;9.24
D005;D074;9.24
D005;D104;9.24
D005;D200;9.24
D005;D201;9.24
D005;D213;9.24
D005;D217;9.24
D005;D220;9.24
D005;D222;9.24
D005;D223;9.24
D005;D435;9.24
D005;D441;9.24
D005;D445;9.24
D005;D460;9.24
D005;D464;9.24
D005;D476;9.24
D005;D510;9.24
D005;D512;9.24
D005;D646;9.24
D005;D656;9.24
D005;D665;9.24
D005;D675;9.24
D005;D677;9.24
D005;D678;9.24
D005;D729;9.24
D005;D226;9.24
D005;D049;10.04
D005;D108;10.04
D005;D204;10.04
D005;D216;10.04
D005;D218;10.04
D005;D281;10.04
D005;D418;10.04
D005;D439;10.04
D005;D462;10.04
D005;D511;10.04
D005;D642;10.04
D005;D644;10.04
D005;D704;10.04
D005;D714;10.04
D005;D718;10.04
D005;D732;10.04
D005;DAMR;10.04
D005;D066;10.98
D005;D068;10.98
D005;D457;10.98
D005;D509;10.98
D005;D641;10.98
D005;D645;10.98
D005;D707;10.98
D005;D300;11.31
D005;D302;11.31
D005;D304;11.31
D005;D306;11.31
D005;D643;11.31
D005;D647;11.31
D005;D708;11.31
D005;D507;11.63
D005;D524;11.63
D005;D629;11.63
D005;D648;11.63
D005;D736;11.63
D005;D737;11.63
D005;D303;12.19
D005;D309;12.19
D005;D700;12.19
D005;D701;12.19
D005;D702;12.19
D005;D705;12.19
D005;D706;12.19
D005;D725;12.19
D005;D740;12.19
D005;DSAIP;12.19
D005;D617;12.57
D005;D670;12.57
D005;D711;12.57
D005;D719;12.57
D005;D722;12.57
D005;D703;12.78
D005;D716;12.78
D005;D727;13.91
D005;D715;14.29
D005;D710;14.45
D005;D712;14.45
D005;D720;14.45
D005;D728;14.45
D005;D735;14.45
D005;D738;14.45
D005;D709;14.73
D005;D717;14.73
D005;D721;14.73
D005;D742;14.73
D005;D713;15.73
D005;D730;15.73
D005;D734;15.73
D005;D739;17.7
D006;D006;0
D006;D151;0
D006;D228;0
D006;D518;0
D006;D723;0
D006;D724;0
D006;D731;0
D006;D741;0
D006;D619;0
D006;AQ07;0
D006;D084;0
D006;D007;3.06
D006;D037;3.06
D006;D051;3.06
D006;D613;3.06
D006;D634;3.06
D006;D666;3.06
D006;D667;3.06
D006;D668;3.06
D006;D004;3.43
D006;D005;3.43
D006;D029;3.43
D006;D055;3.43
D006;D605;3.43
D006;D631;3.43
D006;D633;3.43
D006;D664;3.43
D006;D674;3.43
D006;D014;3.7
D006;D021;3.7
D006;D067;3.7
D006;D603;3.7
D006;D614;3.7
D006;D632;3.7
D006;D636;3.7
D006;D659;3.7
D006;D019;4.24
D006;D020;4.24
D006;D059;4.24
D006;D061;4.24
D006;D316;4.24
D006;D404;4.24
D006;D502;4.24
D006;D604;4.24
D006;D610;4.24
D006;D611;4.24
D006;D635;4.24
D006;D040;4.52
D006;D058;4.52
D006;D271;4.52
D006;D272;4.52
D006;D402;4.52
D006;D601;4.52
D006;D606;4.52
D006;D616;4.52
D006;D620;4.52
D006;D622;4.52
D006;D625;4.52
D006;D662;4.52
D006;D663;4.52
D006;D669;4.52
D006;D681;4.52
D006;D008;5.2
D006;D056;5.2
D006;D077;5.2
D006;D283;5.2
D006;D419;5.2
D006;D503;5.2
D006;D517;5.2
D006;D609;5.2
D006;D618;5.2
D006;D626;5.2
D006;D657;5.2
D006;D018;5.89
D006;D054;5.89
D006;D490;5.89
D006;D522;5.89
D006;D602;5.89
D006;D608;5.89
D006;D612;5.89
D006;D615;5.89
D006;D624;5.89
D006;D655;5.89
D006;D658;5.89
D006;D671;5.89
D006;D680;5.89
D006;D683;5.89
D006;D009;6.7
D006;D519;6.7
D006;D621;6.7
D006;D640;6.7
D006;D660;6.7
D006;D673;6.7
D006;D003;6.9
D006;D022;6.9
D006;D035;6.9
D006;D044;6.9
D006;D046;6.9
D006;D119;6.9
D006;D525;6.9
D006;D600;6.9
D006;D630;6.9
D006;D637;6.9
D006;D650;6.9
D006;D654;6.9
D006;D034;7.06
D006;D062;7.06
D006;D087;7.06
D006;D314;7.06
D006;D520;7.06
D006;D628;7.06
D006;D639;7.06
D006;D661;7.06
D006;D676;7.06
D006;D679;7.06
D006;D685;7.06
D006;D002;7.98
D006;D011;7.98
D006;D015;7.98
D006;D017;7.98
D006;D052;7.98
D006;D053;7.98
D006;D120;7.98
D006;D270;7.98
D006;D279;7.98
D006;D310;7.98
D006;D405;7.98
D006;D501;7.98
D006;D513;7.98
D006;D623;7.98
D006;D627;7.98
D006;D638;7.98
D006;D646;7.98
D006;D649;7.98
D006;D651;7.98
D006;D653;7.98
D006;D672;7.98
D006;D682;7.98
D006;D010;8.9
D006;D016;8.9
D006;D030;8.9
D006;D105;8.9
D006;D107;8.9
D006;D110;8.9
D006;D111;8.9
D006;D114;8.9
D006;D116;8.9
D006;D125;8.9
D006;D128;8.9
D006;D143;8.9
D006;D410;8.9
D006;D412;8.9
D006;D426;8.9
D006;D440;8.9
D006;D441;8.9
D006;D442;8.9
D006;D504;8.9
D006;D508;8.9
D006;D514;8.9
D006;D644;8.9
D006;D652;8.9
D006;D656;8.9
D006;D665;8.9
D006;D675;8.9
D006;D677;8.9
D006;D678;8.9
D006;D026;8.9
D006;D033;9.24
D006;D065;9.24
D006;D100;9.24
D006;D112;9.24
D006;D115;9.24
D006;D126;9.24
D006;D157;9.24
D006;D205;9.24
D006;D212;9.24
D006;D214;9.24
D006;D225;9.24
D006;D281;9.24
D006;D305;9.24
D006;D424;9.24
D006;D435;9.24
D006;D456;9.24
D006;D472;9.24
D006;D515;9.24
D006;D641;9.24
D006;D642;9.24
D006;D645;9.24
D006;D729;9.24
D006;D733;9.24
D006;D012;10.04
D006;D031;10.04
D006;D063;10.04
D006;D094;10.04
D006;D104;10.04
D006;D109;10.04
D006;D209;10.04
D006;D210;10.04
D006;D411;10.04
D006;D439;10.04
D006;D476;10.04
D006;D477;10.04
D006;D510;10.04
D006;D643;10.04
D006;D704;10.04
D006;D714;10.04
D006;DAMR;10.04
D006;D001;10.98
D006;D013;10.98
D006;D032;10.98
D006;D038;10.98
D006;D041;10.98
D006;D074;10.98
D006;D102;10.98
D006;D106;10.98
D006;D108;10.98
D006;D200;10.98
D006;D201;10.98
D006;D202;10.98
D006;D204;10.98
D006;D216;10.98
D006;D217;10.98
D006;D220;10.98
D006;D222;10.98
D006;D223;10.98
D006;D416;10.98
D006;D418;10.98
D006;D445;10.98
D006;D457;10.98
D006;D460;10.98
D006;D512;10.98
D006;D647;10.98
D006;D718;10.98
D006;D226;10.98
D006;D049;11.31
D006;D068;11.31
D006;D213;11.31
D006;D218;11.31
D006;D300;11.31
D006;D304;11.31
D006;D306;11.31
D006;D462;11.31
D006;D464;11.31
D006;D511;11.31
D006;D629;11.31
D006;D648;11.31
D006;D707;11.31
D006;D708;11.31
D006;D732;11.31
D006;D066;11.63
D006;D509;11.63
D006;D701;11.63
D006;D702;11.63
D006;D706;11.63
D006;D617;12.19
D006;D670;12.19
D006;D700;12.19
D006;D711;12.19
D006;D725;12.19
D006;D737;12.19
D006;D302;12.57
D006;D507;12.57
D006;D524;12.57
D006;D705;12.57
D006;D736;12.57
D006;D740;12.57
D006;D703;12.78
D006;D719;12.78
D006;D303;13.4
D006;D309;13.4
D006;D716;13.4
D006;D722;13.4
D006;DSAIP;13.4
D006;D715;14.29
D006;D710;14.45
D006;D720;14.45
D006;D727;14.45
D006;D709;14.73
D006;D712;14.73
D006;D717;14.73
D006;D721;14.73
D006;D728;14.73
D006;D735;14.73
D006;D738;14.73
D006;D742;14.73
D006;D713;15.73
D006;D730;15.73
D006;D734;17.7
D006;D739;17.7
D007;D007;0
D007;D151;0
D007;D228;0
D007;D518;0
D007;D723;0
D007;D724;0
D007;D731;0
D007;D741;0
D007;D619;0
D007;AQ07;0
D007;D084;0
D007;D004;3.06
D007;D006;3.06
D007;D029;3.06
D007;D051;3.06
D007;D055;3.06
D007;D605;3.06
D007;D613;3.06
D007;D664;3.06
D007;D005;3.43
D007;D014;3.43
D007;D021;3.43
D007;D037;3.43
D007;D067;3.43
D007;D603;3.43
D007;D614;3.43
D007;D634;3.43
D007;D666;3.43
D007;D667;3.43
D007;D668;3.43
D007;D674;3.43
D007;D019;3.7
D007;D020;3.7
D007;D502;3.7
D007;D611;3.7
D007;D631;3.7
D007;D632;3.7
D007;D633;3.7
D007;D635;3.7
D007;D040;4.24
D007;D059;4.24
D007;D061;4.24
D007;D316;4.24
D007;D517;4.24
D007;D601;4.24
D007;D604;4.24
D007;D606;4.24
D007;D616;4.24
D007;D625;4.24
D007;D636;4.24
D007;D659;4.24
D007;D681;4.24
D007;D008;4.52
D007;D058;4.52
D007;D077;4.52
D007;D404;4.52
D007;D610;4.52
D007;D620;4.52
D007;D622;4.52
D007;D662;4.52
D007;D018;5.2
D007;D054;5.2
D007;D056;5.2
D007;D271;5.2
D007;D272;5.2
D007;D402;5.2
D007;D503;5.2
D007;D522;5.2
D007;D525;5.2
D007;D602;5.2
D007;D609;5.2
D007;D615;5.2
D007;D624;5.2
D007;D626;5.2
D007;D663;5.2
D007;D669;5.2
D007;D009;5.89
D007;D283;5.89
D007;D419;5.89
D007;D519;5.89
D007;D608;5.89
D007;D612;5.89
D007;D618;5.89
D007;D657;5.89
D007;D658;5.89
D007;D003;6.7
D007;D022;6.7
D007;D035;6.7
D007;D044;6.7
D007;D046;6.7
D007;D490;6.7
D007;D640;6.7
D007;D650;6.7
D007;D655;6.7
D007;D660;6.7
D007;D671;6.7
D007;D673;6.7
D007;D679;6.7
D007;D680;6.7
D007;D683;6.7
D007;D520;6.9
D007;D621;6.9
D007;D637;6.9
D007;D639;6.9
D007;D676;6.9
D007;D002;7.06
D007;D015;7.06
D007;D034;7.06
D007;D053;7.06
D007;D062;7.06
D007;D087;7.06
D007;D119;7.06
D007;D270;7.06
D007;D279;7.06
D007;D310;7.06
D007;D314;7.06
D007;D600;7.06
D007;D623;7.06
D007;D628;7.06
D007;D630;7.06
D007;D638;7.06
D007;D654;7.06
D007;D661;7.06
D007;D685;7.06
D007;D010;7.98
D007;D011;7.98
D007;D017;7.98
D007;D052;7.98
D007;D405;7.98
D007;D501;7.98
D007;D513;7.98
D007;D627;7.98
D007;D649;7.98
D007;D651;7.98
D007;D653;7.98
D007;D672;7.98
D007;D682;7.98
D007;D026;7.98
D007;D016;8.9
D007;D030;8.9
D007;D065;8.9
D007;D105;8.9
D007;D110;8.9
D007;D114;8.9
D007;D120;8.9
D007;D125;8.9
D007;D128;8.9
D007;D143;8.9
D007;D441;8.9
D007;D504;8.9
D007;D508;8.9
D007;D514;8.9
D007;D515;8.9
D007;D646;8.9
D007;D652;8.9
D007;D656;8.9
D007;D665;8.9
D007;D675;8.9
D007;D677;8.9
D007;D678;8.9
D007;D729;8.9
D007;D733;8.9
D007;D012;9.24
D007;D031;9.24
D007;D033;9.24
D007;D063;9.24
D007;D094;9.24
D007;D100;9.24
D007;D107;9.24
D007;D111;9.24
D007;D112;9.24
D007;D115;9.24
D007;D116;9.24
D007;D157;9.24
D007;D205;9.24
D007;D210;9.24
D007;D214;9.24
D007;D225;9.24
D007;D281;9.24
D007;D305;9.24
D007;D410;9.24
D007;D412;9.24
D007;D424;9.24
D007;D426;9.24
D007;D440;9.24
D007;D442;9.24
D007;D642;9.24
D007;D644;9.24
D007;D704;9.24
D007;D714;9.24
D007;D013;10.04
D007;D038;10.04
D007;D041;10.04
D007;D074;10.04
D007;D104;10.04
D007;D109;10.04
D007;D126;10.04
D007;D202;10.04
D007;D209;10.04
D007;D212;10.04
D007;D435;10.04
D007;D439;10.04
D007;D456;10.04
D007;D472;10.04
D007;D477;10.04
D007;D510;10.04
D007;D512;10.04
D007;D641;10.04
D007;D645;10.04
D007;D718;10.04
D007;DAMR;10.04
D007;D001;10.98
D007;D032;10.98
D007;D049;10.98
D007;D102;10.98
D007;D106;10.98
D007;D108;10.98
D007;D200;10.98
D007;D201;10.98
D007;D217;10.98
D007;D222;10.98
D007;D223;10.98
D007;D411;10.98
D007;D416;10.98
D007;D418;10.98
D007;D457;10.98
D007;D460;10.98
D007;D464;10.98
D007;D476;10.98
D007;D643;10.98
D007;D647;10.98
D007;D707;10.98
D007;D708;10.98
D007;D732;10.98
D007;D226;10.98
D007;D068;11.31
D007;D204;11.31
D007;D213;11.31
D007;D216;11.31
D007;D220;11.31
D007;D300;11.31
D007;D304;11.31
D007;D306;11.31
D007;D445;11.31
D007;D462;11.31
D007;D511;11.31
D007;D629;11.31
D007;D648;11.31
D007;D701;11.31
D007;D702;11.31
D007;D706;11.31
D007;D066;11.63
D007;D218;11.63
D007;D509;11.63
D007;D700;11.63
D007;D725;11.63
D007;D736;11.63
D007;D737;11.63
D007;D507;12.19
D007;D524;12.19
D007;D617;12.19
D007;D670;12.19
D007;D705;12.19
D007;D711;12.19
D007;D740;12.19
D007;D703;12.57
D007;D719;12.57
D007;D302;12.78
D007;D303;12.78
D007;D309;12.78
D007;D716;12.78
D007;D722;12.78
D007;DSAIP;12.78
D007;D715;13.91
D007;D727;13.91
D007;D710;14.29
D007;D720;14.29
D007;D709;14.45
D007;D717;14.45
D007;D728;14.45
D007;D735;14.45
D007;D738;14.45
D007;D712;14.73
D007;D713;14.73
D007;D721;14.73
D007;D742;14.73
D007;D730;15.73
D007;D734;15.73
D007;D739;17.7
D008;D008;0
D008;D151;0
D008;D228;0
D008;D518;0
D008;D723;0
D008;D724;0
D008;D731;0
D008;D741;0
D008;D619;0
D008;AQ07;0
D008;D084;0
D008;D018;3.06
D008;D020;3.06
D008;D040;3.06
D008;D058;3.06
D008;D077;3.06
D008;D003;3.43
D008;D005;3.43
D008;D035;3.43
D008;D046;3.43
D008;D056;3.43
D008;D059;3.43
D008;D404;3.43
D008;D503;3.43
D008;D632;3.43
D008;D014;3.7
D008;D034;3.7
D008;D051;3.7
D008;D062;3.7
D008;D087;3.7
D008;D270;3.7
D008;D310;3.7
D008;D419;3.7
D008;D634;3.7
D008;D009;4.24
D008;D017;4.24
D008;D022;4.24
D008;D037;4.24
D008;D490;4.24
D008;D502;4.24
D008;D522;4.24
D008;D614;4.24
D008;D631;4.24
D008;D635;4.24
D008;D667;4.24
D008;D007;4.52
D008;D010;4.52
D008;D011;4.52
D008;D015;4.52
D008;D029;4.52
D008;D055;4.52
D008;D633;4.52
D008;D636;4.52
D008;D002;5.2
D008;D004;5.2
D008;D006;5.2
D008;D019;5.2
D008;D054;5.2
D008;D065;5.2
D008;D110;5.2
D008;D120;5.2
D008;D225;5.2
D008;D605;5.2
D008;D613;5.2
D008;D625;5.2
D008;D668;5.2
D008;D016;5.89
D008;D030;5.89
D008;D067;5.89
D008;D100;5.89
D008;D105;5.89
D008;D107;5.89
D008;D111;5.89
D008;D119;5.89
D008;D125;5.89
D008;D214;5.89
D008;D271;5.89
D008;D272;5.89
D008;D402;5.89
D008;D410;5.89
D008;D513;5.89
D008;D519;5.89
D008;D603;5.89
D008;D659;5.89
D008;D021;6.7
D008;D044;6.7
D008;D052;6.7
D008;D114;6.7
D008;D128;6.7
D008;D210;6.7
D008;D212;6.7
D008;D611;6.7
D008;D664;6.7
D008;D666;6.7
D008;D026;6.7
D008;D063;6.9
D008;D112;6.9
D008;D205;6.9
D008;D411;6.9
D008;D424;6.9
D008;D508;6.9
D008;D525;6.9
D008;D618;6.9
D008;D674;6.9
D008;D012;7.06
D008;D033;7.06
D008;D061;7.06
D008;D094;7.06
D008;D109;7.06
D008;D126;7.06
D008;D143;7.06
D008;D202;7.06
D008;D316;7.06
D008;D501;7.06
D008;D517;7.06
D008;D601;7.06
D008;D604;7.06
D008;D606;7.06
D008;D616;7.06
D008;D669;7.06
D008;D001;7.98
D008;D031;7.98
D008;D102;7.98
D008;D106;7.98
D008;D116;7.98
D008;D200;7.98
D008;D220;7.98
D008;D283;7.98
D008;D405;7.98
D008;D416;7.98
D008;D445;7.98
D008;D456;7.98
D008;D464;7.98
D008;D472;7.98
D008;D504;7.98
D008;D514;7.98
D008;D602;7.98
D008;D608;7.98
D008;D609;7.98
D008;D610;7.98
D008;D612;7.98
D008;D615;7.98
D008;D620;7.98
D008;D622;7.98
D008;D624;7.98
D008;D640;7.98
D008;D654;7.98
D008;D657;7.98
D008;D658;7.98
D008;D662;7.98
D008;D663;7.98
D008;D681;7.98
D008;D013;8.9
D008;D032;8.9
D008;D038;8.9
D008;D041;8.9
D008;D053;8.9
D008;D074;8.9
D008;D104;8.9
D008;D115;8.9
D008;D157;8.9
D008;D201;8.9
D008;D204;8.9
D008;D209;8.9
D008;D213;8.9
D008;D218;8.9
D008;D305;8.9
D008;D412;8.9
D008;D426;8.9
D008;D440;8.9
D008;D441;8.9
D008;D442;8.9
D008;D476;8.9
D008;D477;8.9
D008;D510;8.9
D008;D512;8.9
D008;D515;8.9
D008;D520;8.9
D008;D621;8.9
D008;D623;8.9
D008;D626;8.9
D008;D639;8.9
D008;D650;8.9
D008;D651;8.9
D008;D652;8.9
D008;D655;8.9
D008;D660;8.9
D008;D665;8.9
D008;D671;8.9
D008;D672;8.9
D008;D673;8.9
D008;D675;8.9
D008;D676;8.9
D008;D679;8.9
D008;D680;8.9
D008;D683;8.9
D008;D226;8.9
D008;D049;9.24
D008;D108;9.24
D008;D216;9.24
D008;D217;9.24
D008;D222;9.24
D008;D223;9.24
D008;D279;9.24
D008;D314;9.24
D008;D435;9.24
D008;D460;9.24
D008;D600;9.24
D008;D628;9.24
D008;D630;9.24
D008;D637;9.24
D008;D638;9.24
D008;D649;9.24
D008;D661;9.24
D008;D685;9.24
D008;DAMR;9.24
D008;D068;10.04
D008;D418;10.04
D008;D439;10.04
D008;D457;10.04
D008;D462;10.04
D008;D511;10.04
D008;D627;10.04
D008;D653;10.04
D008;D656;10.04
D008;D678;10.04
D008;D682;10.04
D008;D733;10.04
D008;D066;10.98
D008;D302;10.98
D008;D509;10.98
D008;D646;10.98
D008;D677;10.98
D008;D718;10.98
D008;D729;10.98
D008;D281;11.31
D008;D300;11.31
D008;D304;11.31
D008;D306;11.31
D008;D507;11.31
D008;D524;11.31
D008;D642;11.31
D008;D644;11.31
D008;D704;11.31
D008;D714;11.31
D008;D732;11.31
D008;D303;11.63
D008;D309;11.63
D008;D641;11.63
D008;D645;11.63
D008;D707;11.63
D008;DSAIP;11.63
D008;D643;12.19
D008;D647;12.19
D008;D708;12.19
D008;D737;12.19
D008;D629;12.57
D008;D648;12.57
D008;D736;12.57
D008;D701;12.78
D008;D702;12.78
D008;D705;12.78
D008;D706;12.78
D008;D740;12.78
D008;D617;13.4
D008;D670;13.4
D008;D719;13.4
D008;D722;13.4
D008;D700;13.91
D008;D711;13.91
D008;D716;13.91
D008;D725;13.91
D008;D703;14.45
D008;D727;14.45
D008;D712;14.73
D008;D728;14.73
D008;D735;14.73
D008;D738;14.73
D008;D709;15.73
D008;D710;15.73
D008;D715;15.73
D008;D717;15.73
D008;D720;15.73
D008;D713;17.7
D008;D721;17.7
D008;D730;17.7
D008;D734;17.7
D008;D739;17.7
D008;D742;17.7
D009;D009;0
D009;D151;0
D009;D228;0
D009;D518;0
D009;D723;0
D009;D724;0
D009;D731;0
D009;D741;0
D009;D619;0
D009;AQ07;0
D009;D084;0
D009;D022;3.06
D009;D044;3.06
D009;D054;3.06
D009;D056;3.06
D009;D503;3.06
D009;D522;3.06
D009;D018;3.43
D009;D052;3.43
D009;D059;3.43
D009;D502;3.43
D009;D519;3.43
D009;D625;3.43
D009;D635;3.43
D009;D002;3.7
D009;D014;3.7
D009;D019;3.7
D009;D040;3.7
D009;D513;3.7
D009;D525;3.7
D009;D008;4.24
D009;D015;4.24
D009;D035;4.24
D009;D058;4.24
D009;D077;4.24
D009;D501;4.24
D009;D614;4.24
D009;D005;4.52
D009;D011;4.52
D009;D020;4.52
D009;D029;4.52
D009;D051;4.52
D009;D055;4.52
D009;D062;4.52
D009;D603;4.52
D009;D632;4.52
D009;D004;5.2
D009;D010;5.2
D009;D021;5.2
D009;D504;5.2
D009;D508;5.2
D009;D514;5.2
D009;D517;5.2
D009;D605;5.2
D009;D623;5.2
D009;D026;5.2
D009;D003;5.89
D009;D007;5.89
D009;D016;5.89
D009;D030;5.89
D009;D034;5.89
D009;D037;5.89
D009;D046;5.89
D009;D053;5.89
D009;D067;5.89
D009;D087;5.89
D009;D404;5.89
D009;D515;5.89
D009;D606;5.89
D009;D613;5.89
D009;D634;5.89
D009;D006;6.7
D009;D033;6.7
D009;D065;6.7
D009;D520;6.7
D009;D611;6.7
D009;D631;6.7
D009;D667;6.7
D009;D012;6.9
D009;D017;6.9
D009;D031;6.9
D009;D061;6.9
D009;D094;6.9
D009;D214;6.9
D009;D225;6.9
D009;D316;6.9
D009;D419;6.9
D009;D601;6.9
D009;D604;6.9
D009;D616;6.9
D009;D624;6.9
D009;D633;6.9
D009;D664;6.9
D009;D668;6.9
D009;D679;6.9
D009;D038;7.06
D009;D063;7.06
D009;D074;7.06
D009;D210;7.06
D009;D270;7.06
D009;D310;7.06
D009;D490;7.06
D009;D510;7.06
D009;D610;7.06
D009;D636;7.06
D009;D666;7.06
D009;D674;7.06
D009;D013;7.98
D009;D032;7.98
D009;D041;7.98
D009;D049;7.98
D009;D100;7.98
D009;D107;7.98
D009;D110;7.98
D009;D120;7.98
D009;D125;7.98
D009;D202;7.98
D009;D212;7.98
D009;D512;7.98
D009;D602;7.98
D009;D608;7.98
D009;D609;7.98
D009;D612;7.98
D009;D615;7.98
D009;D620;7.98
D009;D622;7.98
D009;D626;7.98
D009;D650;7.98
D009;D659;7.98
D009;D662;7.98
D009;D681;7.98
D009;D733;7.98
D009;D001;8.9
D009;D068;8.9
D009;D102;8.9
D009;D105;8.9
D009;D106;8.9
D009;D111;8.9
D009;D114;8.9
D009;D119;8.9
D009;D271;8.9
D009;D272;8.9
D009;D279;8.9
D009;D283;8.9
D009;D402;8.9
D009;D410;8.9
D009;D411;8.9
D009;D416;8.9
D009;D464;8.9
D009;D511;8.9
D009;D621;8.9
D009;D638;8.9
D009;D639;8.9
D009;D657;8.9
D009;D663;8.9
D009;D669;8.9
D009;D676;8.9
D009;D678;8.9
D009;D683;8.9
D009;D718;8.9
D009;D729;8.9
D009;D066;9.24
D009;D109;9.24
D009;D112;9.24
D009;D126;9.24
D009;D128;9.24
D009;D143;9.24
D009;D200;9.24
D009;D205;9.24
D009;D220;9.24
D009;D424;9.24
D009;D445;9.24
D009;D509;9.24
D009;D618;9.24
D009;D628;9.24
D009;D637;9.24
D009;D640;9.24
D009;D655;9.24
D009;D658;9.24
D009;D660;9.24
D009;D671;9.24
D009;D673;9.24
D009;D680;9.24
D009;D685;9.24
D009;D704;9.24
D009;D714;9.24
D009;D732;9.24
D009;D226;9.24
D009;D116;10.04
D009;D201;10.04
D009;D204;10.04
D009;D213;10.04
D009;D218;10.04
D009;D314;10.04
D009;D405;10.04
D009;D472;10.04
D009;D600;10.04
D009;D627;10.04
D009;D630;10.04
D009;D654;10.04
D009;D661;10.04
